wind_speed_mps	wind_direction_deg	price_da_eur_mwh	price_capacity_up_eur_mw_h	price_activation_up_eur_mwh	volume_activation_up_pu	price_imbalance_eur_mwh
17.089532363541149	231.7833188156612	-1.03	166.51019607843139	55	0	55
16.850972962932541	231.3901391471662	-1.03	166.51019607843139	55	0.0017094017094017094	55
16.612413562323937	230.99695947867122	-1.03	166.51019607843139	55	0.0042735042735042739	55
16.373854161715329	230.60377981017621	-1.03	166.51019607843139	55	0	55
16.135294761106721	230.2106001416812	-0.23000000000000001	166.51019607843139	55	0	55
15.788781623259037	229.19359125862866	-0.23000000000000001	166.51019607843139	179.87	0.0008547008547008547	179.87
15.442268485411354	228.17658237557612	-0.23000000000000001	166.51019607843139	179.87	0	179.87
15.095755347563673	227.15957349252355	-0.23000000000000001	166.51019607843139	179.87	0.023076923076923078	179.87
14.749242209715991	226.14256460947104	-0.73999999999999999	166.51019607843139	315.77999999999997	0.059829059829059832	315.77999999999997
14.527498796388578	225.35318876705318	-0.73999999999999999	166.51019607843139	265.97000000000003	0.29145299145299147	265.97000000000003
14.305755383061166	224.56381292463533	-0.73999999999999999	166.51019607843139	180.36000000000001	0.031623931623931623	180.36000000000001
14.084011969733755	223.77443708221747	-0.73999999999999999	166.51019607843139	183.12	0.16495726495726495	183.12
13.862268556406338	222.98506123979956	-0.56999999999999995	166.51019607843139	179.87	0.01452991452991453	179.87
13.692705699532306	221.00626980033255	-0.56999999999999995	166.51019607843139	232.81	0.20085470085470086	232.81
13.523142842658274	219.02747836086553	-0.56999999999999995	166.51019607843139	249.69999999999999	0.6333333333333333	249.69999999999999
13.35357998578424	217.04868692139848	-0.56999999999999995	166.51019607843139	179.87	0	179.87
13.184017128910208	215.0698954819315	-0.12	167.11019607843136	184.87	0.0025641025641025641	184.87
12.95944156900738	214.55957731590706	-0.12	167.11019607843136	184.87	0.0076923076923076927	184.87
12.734866009104554	214.0492591498826	-0.12	167.11019607843136	184.87	0.0051282051282051282	304.25
12.510290449201726	213.53894098385814	-0.12	167.11019607843136	184.87	0.0008547008547008547	304.25
12.285714889298902	213.02862281783371	0.84999999999999998	167.11019607843136	184.87	0	184.87
12.045866022806086	213.12112587731508	0.84999999999999998	167.11019607843136	271.12	0.092307692307692313	271.12
11.806017156313271	213.21362893679645	0.84999999999999998	167.11019607843136	194.68000000000001	0.38803418803418804	194.68000000000001
11.566168289820457	213.30613199627783	0.84999999999999998	167.11019607843136	282.17000000000002	0.9786324786324786	282.17000000000002
11.326319423327639	213.3986350557592	23.5	167.11019607843136	184.87	0.13333333333333333	184.87
11.171476480366888	210.31493313755954	23.5	167.11019607843136	184.87	0.0034188034188034188	184.87
11.016633537406134	207.2312312193599	23.5	167.11019607843136	194.65000000000001	0.3068376068376068	194.65000000000001
10.861790594445381	204.14752930116026	23.5	167.11019607843136	226.94999999999999	0.50341880341880341	226.94999999999999
10.706947651484629	201.0638273829606	36.539999999999999	167.11019607843136	184.87	0.023076923076923078	184.87
10.623567842290919	199.1083793423193	36.539999999999999	167.11019607843136	184.87	0.11282051282051281	184.87
10.540188033097209	197.152931301678	36.539999999999999	167.11019607843136	226.44	0.51111111111111107	226.44
10.456808223903501	195.19748326103669	36.539999999999999	167.11019607843136	291.35000000000002	1.0324786324786324	291.35000000000002
10.373428414709791	193.24203522039539	46.030000000000001	170.71019607843135	309.47000000000003	0.47692307692307689	309.47000000000003
10.355525655017432	192.80602307644904	46.030000000000001	170.71019607843135	229.40000000000001	0.035042735042735043	229.40000000000001
10.337622895325076	192.37001093250265	46.030000000000001	170.71019607843135	229.40000000000001	0.01282051282051282	229.40000000000001
10.319720135632718	191.93399878855627	46.030000000000001	170.71019607843135	229.40000000000001	0.0085470085470085479	229.40000000000001
10.30181737594036	191.49798664460991	36.640000000000001	170.71019607843135	229.40000000000001	0.0008547008547008547	229.40000000000001
10.311497305598031	189.22651128529873	36.640000000000001	170.71019607843135	223.40000000000001	0.0076923076923076927	223.40000000000001
10.321177235255705	186.95503592598754	36.640000000000001	170.71019607843135	226.49000000000001	0.029059829059829061	226.49000000000001
10.330857164913379	184.68356056667639	36.640000000000001	170.71019607843135	223.40000000000001	0.035897435897435902	223.40000000000001
10.340537094571049	182.41208520736521	54.950000000000003	170.71019607843135	184.87	0.023076923076923078	184.87
10.246691616637538	181.95610552509658	54.950000000000003	170.71019607843135	184.87	0.0025641025641025641	408.11000000000001
10.152846138704028	181.50012584282797	54.950000000000003	170.71019607843135	184.87	0.0017094017094017094	427.19999999999999
10.059000660770517	181.04414616055934	54.950000000000003	170.71019607843135	184.87	0	408.11000000000001
9.9651551828370089	180.5881664782907	45.829999999999998	170.71019607843135	184.87	0.19230769230769232	300
9.670039842889615	180.30318619479672	45.829999999999998	170.71019607843135	184.87	0	300
9.3749245029422177	180.01820591130274	45.829999999999998	170.71019607843135	184.87	0	300
9.0798091629948239	179.73322562780879	45.829999999999998	170.71019607843135	184.87	0.0008547008547008547	184.87
8.7846938230474265	179.44824534431481	36.57	172.0943137254902	186.91999999999999	0.0059829059829059825	186.91999999999999
8.7411752249249268	180.70858937826972	36.57	172.0943137254902	179.87	0	179.87
8.6976566268024289	181.9689334122246	36.57	172.0943137254902	179.87	0	179.87
8.654138028679931	183.22927744617948	36.57	172.0943137254902	179.87	0	179.87
8.6106194305574313	184.48962148013442	45.960000000000001	172.0943137254902	329.98000000000002	0.030769230769230771	329.98000000000002
8.7448795144240279	187.74486082572469	45.960000000000001	172.0943137254902	189.31999999999999	0.27179487179487183	189.31999999999999
8.8791395982906245	191.00010017131495	45.960000000000001	172.0943137254902	179.88	0.013675213675213675	179.88
9.0133996821572211	194.25533951690522	45.960000000000001	172.0943137254902	182.80000000000001	0.10598290598290598	182.80000000000001
9.1476597660238177	197.51057886249552	35	172.0943137254902	175	0.0042735042735042739	175
9.1646275360294709	199.70006688478605	35	172.0943137254902	175	0.0025641025641025641	175
9.1815953060351241	201.88955490707656	35	172.0943137254902	175	0	175
9.1985630760407773	204.07904292936709	35	172.0943137254902	175	0.022222222222222223	175
9.2155308460464322	206.26853095165762	69.920000000000002	172.0943137254902	175	0.009401709401709403	175
9.4525119316632615	208.32106394754837	69.920000000000002	172.0943137254902	175	0	175
